"X-Angle(бу)","Y-Angle(бу)","Z-Angle(бу)"
5.430000,-0.282000,12.125934
5.430000,-0.282000,12.125934
-4.234000,2.324000,12.782448
-4.234000,2.324000,12.782448
-4.234000,2.324000,12.782448
-4.234000,2.324000,12.782448
-4.234000,2.324000,12.782448
-0.288000,-3.168000,11.401907
-0.288000,-3.168000,11.401907
-0.288000,-3.168000,11.401907
-0.288000,-3.168000,11.401907
-0.288000,-3.168000,11.401907
0.618000,8.410000,14.426988
0.618000,8.410000,14.426988
0.618000,8.410000,14.426988
0.618000,8.410000,14.426988
0.618000,8.410000,14.426988
-0.172000,3.100000,12.666733
-0.172000,3.100000,12.666733
-0.172000,3.100000,12.666733
-0.172000,3.100000,12.666733
-0.172000,3.100000,12.666733
1.320000,-1.872000,11.419380
1.320000,-1.872000,11.419380
1.320000,-1.872000,11.419380
1.320000,-1.872000,11.419380
1.320000,-1.872000,11.419380
7.520000,-3.226000,13.747518
7.520000,-3.226000,13.747518
7.520000,-3.226000,13.747518
7.520000,-3.226000,13.747518
7.520000,-3.226000,13.747518
-2.826000,1.486000,12.741815
-2.826000,1.486000,12.741815
-2.826000,1.486000,12.741815
-2.826000,1.486000,12.741815
-2.826000,1.486000,12.741815
4.614000,-1.800000,12.703795
4.614000,-1.800000,12.703795
4.614000,-1.800000,12.703795
4.614000,-1.800000,12.703795
4.614000,-1.800000,12.703795
3.554000,-5.274000,9.731851
3.554000,-5.274000,9.731851
3.554000,-5.274000,9.731851
3.554000,-5.274000,9.731851
3.554000,-5.274000,9.731851
2.970000,0.150000,12.209897
2.970000,0.150000,12.209897
2.970000,0.150000,12.209897
2.970000,0.150000,12.209897
2.970000,0.150000,12.209897
1.758000,5.442000,13.681319
1.758000,5.442000,13.681319
1.758000,5.442000,13.681319
1.758000,5.442000,13.681319
1.758000,5.442000,13.681319
-2.948000,0.072000,10.959774
-2.948000,0.072000,10.959774
-2.948000,0.072000,10.959774
-2.948000,0.072000,10.959774
-2.948000,0.072000,10.959774
1.498000,5.398000,12.374873
1.498000,5.398000,12.374873
1.498000,5.398000,12.374873
1.498000,5.398000,12.374873
1.498000,5.398000,12.374873
6.558000,3.562000,14.484630
6.558000,3.562000,14.484630
6.558000,3.562000,14.484630
6.558000,3.562000,14.484630
6.558000,3.562000,14.484630
3.546000,2.480000,11.990474
3.546000,2.480000,11.990474
3.546000,2.480000,11.990474
3.546000,2.480000,11.990474
3.546000,2.480000,11.990474
5.828000,-3.646000,12.928585
5.828000,-3.646000,12.928585
5.828000,-3.646000,12.928585
5.828000,-3.646000,12.928585
5.828000,-3.646000,12.928585
3.558000,0.758000,11.225786
3.558000,0.758000,11.225786
3.558000,0.758000,11.225786
3.558000,0.758000,11.225786
3.558000,0.758000,11.225786
-0.968000,7.254000,11.210546
-0.968000,7.254000,11.210546
-0.968000,7.254000,11.210546
-0.968000,7.254000,11.210546
-0.968000,7.254000,11.210546
-0.736000,1.236000,10.456082
-0.736000,1.236000,10.456082
-0.736000,1.236000,10.456082
-0.736000,1.236000,10.456082
-0.736000,1.236000,10.456082
3.028000,-1.890000,12.059182
3.028000,-1.890000,12.059182
3.028000,-1.890000,12.059182
3.028000,-1.890000,12.059182
3.028000,-1.890000,12.059182
0.004000,1.340000,10.892146
0.004000,1.340000,10.892146
0.004000,1.340000,10.892146
0.004000,1.340000,10.892146
0.004000,1.340000,10.892146
8.610000,3.430000,12.774687
8.610000,3.430000,12.774687
8.610000,3.430000,12.774687
8.610000,3.430000,12.774687
8.610000,3.430000,12.774687
5.172000,5.404000,13.525440
5.172000,5.404000,13.525440
5.172000,5.404000,13.525440
5.172000,5.404000,13.525440
5.172000,5.404000,13.525440
5.244000,-1.724000,13.098484
5.244000,-1.724000,13.098484
5.244000,-1.724000,13.098484
5.244000,-1.724000,13.098484
5.244000,-1.724000,13.098484
6.814000,0.734000,9.730870
6.814000,0.734000,9.730870
6.814000,0.734000,9.730870
6.814000,0.734000,9.730870
6.814000,0.734000,9.730870
2.806000,3.246000,9.346319
2.806000,3.246000,9.346319
2.806000,3.246000,9.346319
2.806000,3.246000,9.346319
2.806000,3.246000,9.346319
-4.854000,1.898000,10.865902
-4.854000,1.898000,10.865902
-4.854000,1.898000,10.865902
-4.854000,1.898000,10.865902
-4.854000,1.898000,10.865902
-3.924000,-2.296000,13.060453
-3.924000,-2.296000,13.060453
-3.924000,-2.296000,13.060453
-3.924000,-2.296000,13.060453
-3.924000,-2.296000,13.060453
3.308000,4.172000,9.992485
3.308000,4.172000,9.992485
3.308000,4.172000,9.992485
3.308000,4.172000,9.992485
3.308000,4.172000,9.992485
0.686000,0.794000,11.703444
0.686000,0.794000,11.703444
0.686000,0.794000,11.703444
0.686000,0.794000,11.703444
0.686000,0.794000,11.703444
1.736000,3.534000,12.523626
1.736000,3.534000,12.523626
1.736000,3.534000,12.523626
1.736000,3.534000,12.523626
1.736000,3.534000,12.523626
-4.342000,-4.252000,13.068628
-4.342000,-4.252000,13.068628
-4.342000,-4.252000,13.068628
-4.342000,-4.252000,13.068628
-4.342000,-4.252000,13.068628
1.462000,-2.208000,13.754154
1.462000,-2.208000,13.754154
1.462000,-2.208000,13.754154
1.462000,-2.208000,13.754154
1.462000,-2.208000,13.754154
-4.002000,-1.886000,12.406508
-4.002000,-1.886000,12.406508
-4.002000,-1.886000,12.406508
-4.002000,-1.886000,12.406508
-4.002000,-1.886000,12.406508
0.030000,2.038000,15.835530
0.030000,2.038000,15.835530
0.030000,2.038000,15.835530
0.030000,2.038000,15.835530
0.030000,2.038000,15.835530
6.330000,-1.100000,10.936060
6.330000,-1.100000,10.936060
6.330000,-1.100000,10.936060
6.330000,-1.100000,10.936060
6.330000,-1.100000,10.936060
-1.434000,0.732000,12.220864
-1.434000,0.732000,12.220864
-1.434000,0.732000,12.220864
-1.434000,0.732000,12.220864
-1.434000,0.732000,12.220864
-0.672000,-2.512000,8.581139
-0.672000,-2.512000,8.581139
-0.672000,-2.512000,8.581139
-0.672000,-2.512000,8.581139
-0.672000,-2.512000,8.581139
-0.686000,-1.124000,11.562591
-0.686000,-1.124000,11.562591
-0.686000,-1.124000,11.562591
-0.686000,-1.124000,11.562591
-0.686000,-1.124000,11.562591
3.986000,-1.616000,13.612585
3.986000,-1.616000,13.612585
3.986000,-1.616000,13.612585
3.986000,-1.616000,13.612585
3.986000,-1.616000,13.612585
2.704000,-3.772000,12.573625
2.704000,-3.772000,12.573625
2.704000,-3.772000,12.573625
2.704000,-3.772000,12.573625
2.704000,-3.772000,12.573625
-6.486000,0.386000,13.562278
-6.486000,0.386000,13.562278
-6.486000,0.386000,13.562278
-6.486000,0.386000,13.562278
-6.486000,0.386000,13.562278
-7.194000,3.038000,12.980787
-7.194000,3.038000,12.980787
-7.194000,3.038000,12.980787
-7.194000,3.038000,12.980787
-7.194000,3.038000,12.980787
-8.452000,-4.182000,11.556882
-8.452000,-4.182000,11.556882
-8.452000,-4.182000,11.556882
-8.452000,-4.182000,11.556882
-8.452000,-4.182000,11.556882
8.980000,8.570000,12.918853
8.980000,8.570000,12.918853
8.980000,8.570000,12.918853
8.980000,8.570000,12.918853
8.980000,8.570000,12.918853
-1.642000,1.474000,12.424863
-1.642000,1.474000,12.424863
-1.642000,1.474000,12.424863
-1.642000,1.474000,12.424863
-1.642000,1.474000,12.424863
3.396000,-6.890000,12.050973
3.396000,-6.890000,12.050973
3.396000,-6.890000,12.050973
3.396000,-6.890000,12.050973
3.396000,-6.890000,12.050973
2.166000,2.062000,12.568183
2.166000,2.062000,12.568183
2.166000,2.062000,12.568183
2.166000,2.062000,12.568183
2.166000,2.062000,12.568183
-0.040000,4.670000,13.117900
-0.040000,4.670000,13.117900
-0.040000,4.670000,13.117900
-0.040000,4.670000,13.117900
-0.040000,4.670000,13.117900
0.858000,-1.090000,10.663665
0.858000,-1.090000,10.663665
0.858000,-1.090000,10.663665
0.858000,-1.090000,10.663665
0.858000,-1.090000,10.663665
2.638000,2.806000,9.393838
2.638000,2.806000,9.393838
2.638000,2.806000,9.393838
2.638000,2.806000,9.393838
2.638000,2.806000,9.393838
-1.322000,-1.856000,11.270457
-1.322000,-1.856000,11.270457
-1.322000,-1.856000,11.270457
-1.322000,-1.856000,11.270457
-1.322000,-1.856000,11.270457
-7.198000,3.638000,10.379725
-7.198000,3.638000,10.379725
-7.198000,3.638000,10.379725
-7.198000,3.638000,10.379725
-7.198000,3.638000,10.379725
-1.286000,2.898000,6.997837
-1.286000,2.898000,6.997837
-1.286000,2.898000,6.997837
-1.286000,2.898000,6.997837
-1.286000,2.898000,6.997837
-2.128000,-3.890000,11.874753
-2.128000,-3.890000,11.874753
-2.128000,-3.890000,11.874753
-2.128000,-3.890000,11.874753
-2.128000,-3.890000,11.874753
3.884000,9.196000,12.543891
3.884000,9.196000,12.543891
3.884000,9.196000,12.543891
3.884000,9.196000,12.543891
3.884000,9.196000,12.543891
0.464000,-1.744000,14.167134
0.464000,-1.744000,14.167134
0.464000,-1.744000,14.167134
0.464000,-1.744000,14.167134
0.464000,-1.744000,14.167134
-2.424000,0.886000,13.806453
-2.424000,0.886000,13.806453
-2.424000,0.886000,13.806453
-2.424000,0.886000,13.806453
-2.424000,0.886000,13.806453
2.418000,-3.256000,9.970603
2.418000,-3.256000,9.970603
2.418000,-3.256000,9.970603
2.418000,-3.256000,9.970603
2.418000,-3.256000,9.970603
1.762000,3.526000,10.184785
1.762000,3.526000,10.184785
1.762000,3.526000,10.184785
1.762000,3.526000,10.184785
1.762000,3.526000,10.184785
1.456000,-3.522000,11.887837
1.456000,-3.522000,11.887837
1.456000,-3.522000,11.887837
1.456000,-3.522000,11.887837
1.456000,-3.522000,11.887837
0.548000,1.462000,11.320179
0.548000,1.462000,11.320179
0.548000,1.462000,11.320179
0.548000,1.462000,11.320179
0.548000,1.462000,11.320179
-3.302000,0.674000,11.657276
-3.302000,0.674000,11.657276
-3.302000,0.674000,11.657276
-3.302000,0.674000,11.657276
-3.302000,0.674000,11.657276
5.872000,-0.006000,10.422726
5.872000,-0.006000,10.422726
5.872000,-0.006000,10.422726
5.872000,-0.006000,10.422726
5.872000,-0.006000,10.422726
1.424000,3.522000,12.577873
1.424000,3.522000,12.577873
1.424000,3.522000,12.577873
1.424000,3.522000,12.577873
1.424000,3.522000,12.577873
5.274000,-1.554000,12.312001
5.274000,-1.554000,12.312001
5.274000,-1.554000,12.312001
5.274000,-1.554000,12.312001
5.274000,-1.554000,12.312001
5.432000,-7.262000,13.416955
5.432000,-7.262000,13.416955
5.432000,-7.262000,13.416955
5.432000,-7.262000,13.416955
5.432000,-7.262000,13.416955
5.544000,-0.560000,11.215621
5.544000,-0.560000,11.215621
5.544000,-0.560000,11.215621
5.544000,-0.560000,11.215621
5.544000,-0.560000,11.215621
6.724000,1.114000,10.748785
6.724000,1.114000,10.748785
6.724000,1.114000,10.748785
6.724000,1.114000,10.748785
6.724000,1.114000,10.748785
-4.532000,2.808000,12.828018
-4.532000,2.808000,12.828018
-4.532000,2.808000,12.828018
-4.532000,2.808000,12.828018
-4.532000,2.808000,12.828018
3.014000,-2.648000,6.844354
3.014000,-2.648000,6.844354
3.014000,-2.648000,6.844354
3.014000,-2.648000,6.844354
3.014000,-2.648000,6.844354
3.244000,0.260000,13.202880
3.244000,0.260000,13.202880
3.244000,0.260000,13.202880
3.244000,0.260000,13.202880
3.244000,0.260000,13.202880
0.332000,1.814000,12.295709
0.332000,1.814000,12.295709
0.332000,1.814000,12.295709
0.332000,1.814000,12.295709
0.332000,1.814000,12.295709
-4.232000,4.184000,12.278490
-4.232000,4.184000,12.278490
-4.232000,4.184000,12.278490
-4.232000,4.184000,12.278490
-4.232000,4.184000,12.278490
-3.564000,0.260000,12.481416
-3.564000,0.260000,12.481416
-3.564000,0.260000,12.481416
-3.564000,0.260000,12.481416
-3.564000,0.260000,12.481416
2.098000,2.656000,11.661724
2.098000,2.656000,11.661724
2.098000,2.656000,11.661724
2.098000,2.656000,11.661724
2.098000,2.656000,11.661724
2.508000,0.310000,9.574460
2.508000,0.310000,9.574460
2.508000,0.310000,9.574460
2.508000,0.310000,9.574460
2.508000,0.310000,9.574460
2.912000,3.648000,12.088025
2.912000,3.648000,12.088025
2.912000,3.648000,12.088025
2.912000,3.648000,12.088025
2.912000,3.648000,12.088025
5.954000,4.122000,11.008977
5.954000,4.122000,11.008977
5.954000,4.122000,11.008977
5.954000,4.122000,11.008977
5.954000,4.122000,11.008977
6.384000,0.562000,11.405070
6.384000,0.562000,11.405070
6.384000,0.562000,11.405070
6.384000,0.562000,11.405070
6.384000,0.562000,11.405070
3.122000,-3.286000,11.020360
3.122000,-3.286000,11.020360
3.122000,-3.286000,11.020360
3.122000,-3.286000,11.020360
3.122000,-3.286000,11.020360
-2.874000,3.622000,13.297742
-2.874000,3.622000,13.297742
-2.874000,3.622000,13.297742
-2.874000,3.622000,13.297742
-2.874000,3.622000,13.297742
0.506000,0.794000,9.466530
0.506000,0.794000,9.466530
0.506000,0.794000,9.466530
0.506000,0.794000,9.466530
0.506000,0.794000,9.466530
5.250000,2.404000,10.379314
5.250000,2.404000,10.379314
5.250000,2.404000,10.379314
5.250000,2.404000,10.379314
5.250000,2.404000,10.379314
-9.504000,0.298000,12.922571
-9.504000,0.298000,12.922571
-9.504000,0.298000,12.922571
-9.504000,0.298000,12.922571
-9.504000,0.298000,12.922571
2.838000,-0.238000,12.559772
2.838000,-0.238000,12.559772
2.838000,-0.238000,12.559772
2.838000,-0.238000,12.559772
2.838000,-0.238000,12.559772
2.026000,7.012000,12.944589
2.026000,7.012000,12.944589
2.026000,7.012000,12.944589
2.026000,7.012000,12.944589
2.026000,7.012000,12.944589
-1.336000,4.986000,12.095866
-1.336000,4.986000,12.095866
-1.336000,4.986000,12.095866
-1.336000,4.986000,12.095866
-1.336000,4.986000,12.095866
1.636000,-1.158000,10.073312
1.636000,-1.158000,10.073312
1.636000,-1.158000,10.073312
1.636000,-1.158000,10.073312
1.636000,-1.158000,10.073312
1.816000,-2.468000,9.364583
1.816000,-2.468000,9.364583
1.816000,-2.468000,9.364583
1.816000,-2.468000,9.364583
1.816000,-2.468000,9.364583
5.500000,1.552000,12.588716
5.500000,1.552000,12.588716
5.500000,1.552000,12.588716
5.500000,1.552000,12.588716
5.500000,1.552000,12.588716
7.318000,1.912000,9.798943
7.318000,1.912000,9.798943
7.318000,1.912000,9.798943
7.318000,1.912000,9.798943
7.318000,1.912000,9.798943
3.446000,-0.698000,11.548637
3.446000,-0.698000,11.548637
3.446000,-0.698000,11.548637
3.446000,-0.698000,11.548637
3.446000,-0.698000,11.548637
-6.062000,3.972000,12.471553
-6.062000,3.972000,12.471553
-6.062000,3.972000,12.471553
-6.062000,3.972000,12.471553
-6.062000,3.972000,12.471553
0.382000,1.480000,13.960470
0.382000,1.480000,13.960470
0.382000,1.480000,13.960470
0.382000,1.480000,13.960470
0.382000,1.480000,13.960470
4.996000,-0.280000,9.149885
4.996000,-0.280000,9.149885
4.996000,-0.280000,9.149885
4.996000,-0.280000,9.149885
4.996000,-0.280000,9.149885
4.464000,-1.794000,10.827417
4.464000,-1.794000,10.827417
4.464000,-1.794000,10.827417
4.464000,-1.794000,10.827417
4.464000,-1.794000,10.827417
0.070000,-5.794000,10.913251
0.070000,-5.794000,10.913251
0.070000,-5.794000,10.913251
0.070000,-5.794000,10.913251
0.070000,-5.794000,10.913251
-1.118000,-4.074000,10.287340
-1.118000,-4.074000,10.287340
-1.118000,-4.074000,10.287340
-1.118000,-4.074000,10.287340
-1.118000,-4.074000,10.287340
3.296000,7.736000,12.549706
3.296000,7.736000,12.549706
3.296000,7.736000,12.549706
3.296000,7.736000,12.549706
3.296000,7.736000,12.549706
0.318000,-5.358000,12.317732
0.318000,-5.358000,12.317732
0.318000,-5.358000,12.317732
0.318000,-5.358000,12.317732
0.318000,-5.358000,12.317732
3.422000,6.422000,11.975924
3.422000,6.422000,11.975924
3.422000,6.422000,11.975924
3.422000,6.422000,11.975924
3.422000,6.422000,11.975924
1.328000,-3.154000,6.800998
1.328000,-3.154000,6.800998
1.328000,-3.154000,6.800998
1.328000,-3.154000,6.800998
1.328000,-3.154000,6.800998
6.416000,7.894000,12.951036
6.416000,7.894000,12.951036
6.416000,7.894000,12.951036
6.416000,7.894000,12.951036
6.416000,7.894000,12.951036
-4.186000,-3.560000,11.293132
-4.186000,-3.560000,11.293132
-4.186000,-3.560000,11.293132
-4.186000,-3.560000,11.293132
-4.186000,-3.560000,11.293132
1.164000,3.810000,11.201143
1.164000,3.810000,11.201143
1.164000,3.810000,11.201143
1.164000,3.810000,11.201143
1.164000,3.810000,11.201143
-6.184000,2.554000,10.985695
-6.184000,2.554000,10.985695
-6.184000,2.554000,10.985695
-6.184000,2.554000,10.985695
-6.184000,2.554000,10.985695
6.154000,-3.424000,12.171447
6.154000,-3.424000,12.171447
6.154000,-3.424000,12.171447
6.154000,-3.424000,12.171447
6.154000,-3.424000,12.171447
-4.214000,5.982000,12.898260
-4.214000,5.982000,12.898260
-4.214000,5.982000,12.898260
-4.214000,5.982000,12.898260
-4.214000,5.982000,12.898260
-3.334000,-0.810000,11.705445
-3.334000,-0.810000,11.705445
-3.334000,-0.810000,11.705445
-3.334000,-0.810000,11.705445
-3.334000,-0.810000,11.705445
-1.224000,1.968000,9.384323
-1.224000,1.968000,9.384323
-1.224000,1.968000,9.384323
-1.224000,1.968000,9.384323
-1.224000,1.968000,9.384323
-0.616000,3.346000,8.663407
-0.616000,3.346000,8.663407
-0.616000,3.346000,8.663407
-0.616000,3.346000,8.663407
-0.616000,3.346000,8.663407
3.390000,3.148000,10.438942
3.390000,3.148000,10.438942
3.390000,3.148000,10.438942
3.390000,3.148000,10.438942
3.390000,3.148000,10.438942
2.648000,-7.842000,10.234100
2.648000,-7.842000,10.234100
2.648000,-7.842000,10.234100
2.648000,-7.842000,10.234100
2.648000,-7.842000,10.234100
-0.514000,-1.006000,11.023239
-0.514000,-1.006000,11.023239
-0.514000,-1.006000,11.023239
-0.514000,-1.006000,11.023239
-0.514000,-1.006000,11.023239
1.672000,4.694000,10.504496
1.672000,4.694000,10.504496
1.672000,4.694000,10.504496
1.672000,4.694000,10.504496
1.672000,4.694000,10.504496
3.468000,2.138000,10.622426
3.468000,2.138000,10.622426
3.468000,2.138000,10.622426
3.468000,2.138000,10.622426
3.468000,2.138000,10.622426
4.056000,-0.422000,11.079867
4.056000,-0.422000,11.079867
4.056000,-0.422000,11.079867
4.056000,-0.422000,11.079867
4.056000,-0.422000,11.079867
3.498000,1.926000,9.116130
3.498000,1.926000,9.116130
3.498000,1.926000,9.116130
3.498000,1.926000,9.116130
3.498000,1.926000,9.116130
4.670000,9.804000,15.551748
4.670000,9.804000,15.551748
4.670000,9.804000,15.551748
4.670000,9.804000,15.551748
4.670000,9.804000,15.551748
-0.738000,1.154000,12.879228
-0.738000,1.154000,12.879228
-0.738000,1.154000,12.879228
-0.738000,1.154000,12.879228
-0.738000,1.154000,12.879228
6.036000,0.392000,7.308235
6.036000,0.392000,7.308235
6.036000,0.392000,7.308235
6.036000,0.392000,7.308235
6.036000,0.392000,7.308235
3.096000,0.292000,14.161724
3.096000,0.292000,14.161724
3.096000,0.292000,14.161724
3.096000,0.292000,14.161724
3.096000,0.292000,14.161724
4.718000,-0.296000,13.438884
4.718000,-0.296000,13.438884
4.718000,-0.296000,13.438884
4.718000,-0.296000,13.438884
4.718000,-0.296000,13.438884
-2.636000,4.082000,11.040447
-2.636000,4.082000,11.040447
-2.636000,4.082000,11.040447
-2.636000,4.082000,11.040447
-2.636000,4.082000,11.040447
-7.298000,1.948000,12.023782
-7.298000,1.948000,12.023782
-7.298000,1.948000,12.023782
-7.298000,1.948000,12.023782
-7.298000,1.948000,12.023782
-2.240000,1.328000,12.501864
-2.240000,1.328000,12.501864
-2.240000,1.328000,12.501864
-2.240000,1.328000,12.501864
-2.240000,1.328000,12.501864
2.424000,4.040000,9.352276
2.424000,4.040000,9.352276
2.424000,4.040000,9.352276
2.424000,4.040000,9.352276
2.424000,4.040000,9.352276
7.858000,4.302000,9.833832
7.858000,4.302000,9.833832
7.858000,4.302000,9.833832
7.858000,4.302000,9.833832
7.858000,4.302000,9.833832
4.598000,2.290000,10.177962
4.598000,2.290000,10.177962
4.598000,2.290000,10.177962
4.598000,2.290000,10.177962
4.598000,2.290000,10.177962
6.324000,-2.880000,14.095903
6.324000,-2.880000,14.095903
6.324000,-2.880000,14.095903
6.324000,-2.880000,14.095903
6.324000,-2.880000,14.095903
5.434000,1.778000,10.182691
5.434000,1.778000,10.182691
5.434000,1.778000,10.182691
5.434000,1.778000,10.182691
5.434000,1.778000,10.182691
-6.338000,-8.066000,12.221324
-6.338000,-8.066000,12.221324
-6.338000,-8.066000,12.221324
-6.338000,-8.066000,12.221324
-6.338000,-8.066000,12.221324
-4.808000,0.840000,11.490043
-4.808000,0.840000,11.490043
-4.808000,0.840000,11.490043
-4.808000,0.840000,11.490043
-4.808000,0.840000,11.490043
4.338000,2.308000,14.295460
4.338000,2.308000,14.295460
4.338000,2.308000,14.295460
4.338000,2.308000,14.295460
4.338000,2.308000,14.295460
-1.150000,2.418000,13.084642
-1.150000,2.418000,13.084642
-1.150000,2.418000,13.084642
-1.150000,2.418000,13.084642
-1.150000,2.418000,13.084642
1.988000,-2.988000,14.145352
1.988000,-2.988000,14.145352
1.988000,-2.988000,14.145352
1.988000,-2.988000,14.145352
1.988000,-2.988000,14.145352
3.696000,4.784000,11.991069
3.696000,4.784000,11.991069
3.696000,4.784000,11.991069
3.696000,4.784000,11.991069
3.696000,4.784000,11.991069
3.392000,3.120000,9.904771
